PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS09951342,30/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/12/2019,25,0,
LS09951353,30/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2019,25,0,
LS09951353,30/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/12/2019,25,0,
LS09951364,30/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/12/2019,25,0,
LS14736418,30/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2019,25,0,
LS14736418,30/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/12/2019,25,0,
LS14736429,30/11/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/11/2019,25,0,
LS14736429,30/11/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS14736473,30/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2019,25,0,
LS14736473,30/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/12/2019,25,0,
LS14736484,30/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/12/2019,25,0,
LS09951295,30/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/11/2019,0,0,
LS09951320,30/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/11/2019,25,0,
LS09951320,30/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/12/2019,25,0,
LS09951331,30/11/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/12/2019,25,0,
LS09951353,30/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/11/2019,25,0,
LS09951364,30/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2019,25,0,
LS14736418,30/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/12/2019,25,0,
LS14736429,30/11/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS14736473,30/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/12/2019,25,0,
LS14736484,30/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/11/2019,25,0,
LS05794220,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS05794231,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS05794231,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/12/2019,25,0,
LS05794242,01/12/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/12/2019,0,83,
LS05794253,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,50,0,
LS06878246,01/12/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/12/2019,0,0,
LS06878257,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS06878257,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/12/2019,25,0,
LS06878268,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/12/2019,0,0,
LS06878279,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS06878290,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/12/2019,25,0,
LS06878304,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,0,
LS06878304,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,0,0,
LS06878315,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/12/2019,25,0,
LS06878315,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/12/2019,25,0,
LS06878315,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/12/2019,25,0,
LS06878326,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS06878326,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/12/2019,25,0,
LS07835599,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/12/2019,0,83,
LS07835602,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,50,0,
LS07835613,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS07835624,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS0856379A,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,0,
LS0856379A,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2019,0,0,
LS08563803,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS08563803,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS08563814,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,0,
LS08563814,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2019,0,0,
LS08563825,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,0,
LS08563836,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,50,
LS08563847,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2019,0,0,
LS08563971,01/12/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS08563971,01/12/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/12/2019,25,0,
LS08564023,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/12/2019,25,0,
LS05794220,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS05794231,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/12/2019,25,0,
LS05794264,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,83,
LS06444665,01/12/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,01/12/2019,70,0,
LS06878246,01/12/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/12/2019,0,0,
LS06878268,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,0,
LS06878279,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS0687828A,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/12/2019,50,0,
LS06878290,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS07835566,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS07835566,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/12/2019,25,0,
LS07835577,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,0,
LS07835577,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/12/2019,0,0,
LS07835588,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS07835588,01/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/12/2019,25,0,
LS07835613,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/12/2019,25,0,
LS07835624,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/12/2019,25,0,
LS08563803,01/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,25,0,
LS08563825,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,0,0,
LS08563847,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,0,
LS0856395A,01/12/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,75,0,
LS08563960,01/12/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,0,83,
LS08564023,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/12/2019,25,0,
LS14470489,01/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/12/2019,25,0,
LS14470489,01/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/12/2019,25,0,
LS05946282,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS05946293,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS05946307,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,0,0,
LS05946318,02/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS06266829,02/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/12/2019,50,0,
LS0626683A,02/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/12/2019,25,0,
LS06266840,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,50,0,
LS06444698,02/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS06444698,02/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS06444701,02/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,50,0,
LS0644479A,02/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,0,
LS06444803,02/12/2019,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,02/12/2019,35,0,
LS06444803,02/12/2019,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,16/12/2019,35,0,
LS06444916,02/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,50,
LS06557366,02/12/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,09/12/2019,25,0,
LS06878439,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2019,0,0,
LS06878450,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/12/2019,0,0,
LS06878461,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/12/2019,25,0,
LS06878483,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS06878494,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS06878494,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS06878508,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS06878519,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2019,0,0,
LS0687852A,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,50,0,
LS06878530,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS06878530,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,25,0,
LS07154230,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS07154241,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/12/2019,25,0,
LS07154252,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS14470616,02/12/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,02/12/2019,25,0,
LS14868962,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,25,0,
LS14868973,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,0,0,
LS14868984,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,50,0,
LS14868995,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,0,83,
LS14869003,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,25,0,
LS14869003,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,15/12/2019,25,0,
LS14869014,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,50,0,
LS14869025,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,25,0,
LS14869025,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/12/2019,25,0,
LS14869036,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/12/2019,50,0,
LS14869047,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,0,0,
LS14869127,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,25,0,
LS14869127,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/12/2019,25,0,
LS1486915A,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,50,0,
LS14869160,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,0,83,
LS14869171,02/12/2019,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/12/2019,25,0,
LS05946271,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,50,0,
LS05946282,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS05946282,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/12/2019,25,0,
LS05946293,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS05946293,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS05946307,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,0,
LS05946318,02/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS06266829,02/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,50,0,
LS0626683A,02/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/12/2019,25,0,
LS06444687,02/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,83,0,
LS06444789,02/12/2019,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,02/12/2019,35,0,
LS06444789,02/12/2019,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,09/12/2019,35,0,
LS06444789,02/12/2019,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,10/12/2019,35,0,
LS06444803,02/12/2019,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,17/12/2019,35,0,
LS06557366,02/12/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,02/12/2019,25,0,
LS06557366,02/12/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,10/12/2019,25,0,
LS06878428,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,0,
LS06878428,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,0,0,
LS06878439,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,0,
LS0687844A,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,50,
LS06878450,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,0,
LS06878461,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS06878461,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/12/2019,25,0,
LS06878472,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS06878472,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,25,0,
LS06878483,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS06878508,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/12/2019,25,0,
LS06878519,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,0,
LS0715422A,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,0,
LS07154241,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS07154241,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,25,0,
LS07154252,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS07154263,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,0,83,
LS12465761,02/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/12/2019,25,0,
LS14470616,02/12/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,03/12/2019,25,0,
LS14736804,02/12/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,02/12/2019,25,50,
LS14868962,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/12/2019,25,0,
LS14869025,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/12/2019,25,0,
LS14869036,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,50,0,
LS14869138,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,25,0,
LS14869138,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/12/2019,25,0,
LS14869149,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/12/2019,0,83,
LS14869171,02/12/2019,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/12/2019,25,0,
LS05946409,03/12/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,03/12/2019,0,83,
LS0594641A,03/12/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,03/12/2019,50,0,
LS11794928,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/12/2019,25,0,
LS11794928,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/12/2019,25,0,
LS11794939,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/12/2019,25,0,
LS1179494A,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,0,83,
LS11794950,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS11794961,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS11794972,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/12/2019,0,50,
LS11794983,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,50,0,
LS11794994,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/12/2019,0,0,
LS11795002,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/12/2019,25,0,
LS11795002,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/12/2019,25,0,
LS12465830,03/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,0,0,
LS12465852,03/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS12465874,03/12/2019,NETHERFIELD ROAD CP - GUISLEY,86 BEYOND THE BAY MARKINGS                        ,50,20/12/2019,25,0,
LS1246590A,03/12/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,50,0,
LS12465910,03/12/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/12/2019,25,0,
LS12465910,03/12/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/12/2019,25,0,
LS12465921,03/12/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS12465932,03/12/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS12465943,03/12/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/12/2019,25,0,
LS12465954,03/12/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/12/2019,25,0,
LS0594641A,03/12/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,26/12/2019,50,0,
LS06935805,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,0,0,
LS11794928,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/12/2019,25,0,
LS11794939,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS11794950,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/12/2019,25,0,
LS11794961,03/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/12/2019,25,0,
LS11794972,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/12/2019,0,50,
LS11794972,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/12/2019,0,50,
LS11794994,03/12/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/12/2019,0,0,
LS12465841,03/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,50,0,
LS12465852,03/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/12/2019,25,0,
LS12465874,03/12/2019,NETHERFIELD ROAD CP - GUISLEY,86 BEYOND THE BAY MARKINGS                        ,50,03/12/2019,25,0,
LS12465874,03/12/2019,NETHERFIELD ROAD CP - GUISLEY,86 BEYOND THE BAY MARKINGS                        ,50,19/12/2019,25,0,
LS12465910,03/12/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/12/2019,25,0,
LS12465921,03/12/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
LS12465943,03/12/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,03/12/2019,25,0,
LS12465954,03/12/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/12/2019,25,0,
