PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS20601129,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2060113A,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21702868,06/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21702879,06/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2170288A,06/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800705,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800716,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800727,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2280075A,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800760,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800771,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800782,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800793,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800807,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800818,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22800829,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23501233,06/03/2020,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS23703828,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23703839,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS2370384A,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23703850,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,
LS23703883,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS23703894,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS2440285A,06/03/2020,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24402860,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24402871,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24402882,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600134,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600145,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600156,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600167,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256171,07/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS14482546,07/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1448258A,07/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14482590,07/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14482604,07/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14482615,07/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17201031,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17201042,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17201053,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17201064,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17201133,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18401149,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1840115A,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18401160,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18401171,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18401182,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18401193,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18401207,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18401218,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18401229,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1840123A,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS18401240,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18401251,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1860310A,07/03/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18603110,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18603121,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22103144,07/03/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22103155,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22103166,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12569836,08/03/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS12569847,08/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12569858,08/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12569869,08/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14482772,08/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14482783,08/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22103235,08/03/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22103246,08/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22103257,08/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22103268,08/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22103279,08/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23704365,08/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24403069,08/03/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS2440307A,08/03/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256331,09/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256342,09/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256353,09/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256364,09/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256375,09/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256386,09/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256397,09/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256400,09/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06274237,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06770614,09/03/2020,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06770625,09/03/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17700927,09/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1770095A,09/03/2020,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17700960,09/03/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20505748,09/03/2020,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS20505759,09/03/2020,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS22700992,09/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701000,09/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701011,09/03/2020,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22701022,09/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701033,09/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2280083A,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800840,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800851,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800862,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800873,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800884,09/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800895,09/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800909,09/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2280091A,09/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800920,09/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22800931,09/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23704423,09/03/2020,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24103349,09/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24403080,09/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24403091,09/03/2020,CASTLE ST CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24403105,09/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06456278,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06456289,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS0645629A,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06456303,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06456314,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06456325,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06456336,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06456347,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06770680,10/03/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06770691,10/03/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06770705,10/03/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06770716,10/03/2020,BURLEY ROAD CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS06770727,10/03/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06770738,10/03/2020,BURLEY ROAD CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS06770749,10/03/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18401670,10/03/2020,BEECH HILL CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS18401681,10/03/2020,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18603325,10/03/2020,WEST STREET CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS2030311A,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303120,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303131,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303142,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303153,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303164,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303175,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303186,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303197,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303200,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303211,10/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20303222,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303233,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20303244,10/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20601220,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20601231,10/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20601242,10/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20601253,10/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22103392,10/03/2020,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22103406,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701066,10/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701077,10/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701088,10/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701099,10/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701102,10/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22701157,10/03/2020,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23801587,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23801598,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23801601,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23801612,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23801623,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23801634,10/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24803657,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24803668,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24803679,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2480368A,10/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06456358,11/03/2020,OATLAND GREEN CP - SHEEPSCAR                                ,86 BEYOND THE BAY MARKINGS                        ,50,
LS18401863,11/03/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS18401874,11/03/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS18401885,11/03/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS18401910,11/03/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS18401921,11/03/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS18401987,11/03/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18401998,11/03/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS18402006,11/03/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18402017,11/03/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18402028,11/03/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18402039,11/03/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS1840204A,11/03/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18402050,11/03/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18402061,11/03/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18402083,11/03/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS21801702,11/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS21801713,11/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS22600728,11/03/2020,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22600739,11/03/2020,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2260074A,11/03/2020,PUDSEY CIVIC HALL CP - PUDSEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS22600750,11/03/2020,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23400021,11/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23501528,11/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23501539,11/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23704605,11/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23704616,11/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23704627,11/03/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23704784,11/03/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23704820,11/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23704831,11/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24301943,11/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS24301954,11/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS25600178,11/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600189,11/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2560019A,11/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600203,11/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25600214,11/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256648,12/03/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05256659,12/03/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS17303042,12/03/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17303053,12/03/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17303064,12/03/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17303075,12/03/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17303144,12/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17303155,12/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17303166,12/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18402108,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18402119,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1840212A,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18402130,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18402141,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18402152,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18402163,12/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506241,12/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20506252,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506263,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506274,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506285,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506296,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2050630A,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506310,12/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20506321,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506332,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506343,12/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20506365,12/03/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20506376,12/03/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20506387,12/03/2020,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS20506398,12/03/2020,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS21801826,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801837,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801848,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801859,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2180186A,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801870,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801881,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801892,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801906,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801917,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801939,12/03/2020,QUARRY HILL B CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS2180194A,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801950,12/03/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS21801961,12/03/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21801972,12/03/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
