PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS24202806,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202817,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202828,12/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24202839,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2420284A,12/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24202850,12/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06278329,13/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0627833A,13/08/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS06681467,13/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS12266878,13/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12266889,13/08/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20307143,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307154,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307165,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307176,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307187,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307198,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307201,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307212,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22203342,13/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22203353,13/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22203364,13/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22400081,13/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22400092,13/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22702568,13/08/2020,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS2270258A,13/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22702590,13/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503802,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503813,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503824,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS24503835,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503846,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503857,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24503868,13/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259883,14/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259894,14/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259908,14/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259919,14/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0525992A,14/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259930,14/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05259996,14/08/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS17402204,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17402215,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17402226,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17402237,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17402248,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1750477A,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17504780,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17504791,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17504805,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17504816,14/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17900198,14/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900201,14/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900212,14/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS22203433,14/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22203444,14/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22400219,14/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22400252,14/08/2020,ALBION STREET CP - MORLEY                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS23901683,14/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23901694,14/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23901708,14/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS05260000,15/08/2020,CLYDE COURT CP - NEW WORTLEY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS17402259,15/08/2020,CLYDE GRANGE CP - NEW WORTLEY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS17900245,15/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900256,15/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900267,15/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900278,15/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900289,15/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS21805452,15/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21805463,15/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21805485,15/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22203488,15/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22203499,15/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22400263,15/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22702681,15/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS2360400A,15/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23604010,15/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24107984,15/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24107995,15/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24108003,15/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS24108014,15/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12267010,17/08/2020,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900358,17/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900369,17/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS1790037A,17/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS22702728,17/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22702739,17/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2270274A,17/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22702761,17/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24108058,17/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24108069,17/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24203139,17/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2420314A,17/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24203150,17/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24203161,17/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS24203172,17/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25700106,17/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25700117,17/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25700128,17/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25700139,17/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05260204,18/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS06278522,18/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278533,18/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278544,18/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278555,18/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278566,18/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12575067,18/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12575078,18/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17900471,18/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900482,18/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS21500604,18/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21500615,18/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21805598,18/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21805601,18/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21805612,18/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21805623,18/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS21805634,18/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22702808,18/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22702819,18/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2270282A,18/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS22702830,18/08/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2440633A,18/08/2020,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,
LS2560094A,18/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS06458965,19/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06458976,19/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06458987,19/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17202839,19/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1720284A,19/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS18306669,19/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306705,19/08/2020,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS1840506A,19/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS1840514A,19/08/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS18405150,19/08/2020,QUEENSWAY CP - MORLEY                                       ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS21500659,19/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2150066A,19/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS22801639,19/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2280164A,19/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22801650,19/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22801661,19/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS2340175A,19/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23401760,19/08/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25600961,19/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07163672,20/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07163683,20/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07163719,20/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306716,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306727,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306738,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306749,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1830675A,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306760,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306771,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306782,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306793,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306807,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306818,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS18306829,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1830683A,20/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2050932A,20/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20509341,20/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20509352,20/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20509363,20/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0627876A,21/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278770,21/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278781,21/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS06278792,21/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278806,21/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278817,21/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278828,21/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278839,21/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS0627884A,21/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1790061A,21/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS20307223,21/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS20307234,21/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307245,21/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307256,21/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22203750,21/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22203761,21/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22203772,21/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2220390A,21/08/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS23604156,21/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS23604167,21/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23604178,21/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23604189,21/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25803867,21/08/2020,WOODHOUSE LANE  CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS06278930,22/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06278941,22/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107146,22/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20509545,22/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22203932,22/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22203943,22/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS22400365,22/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22400412,22/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS22702932,22/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS23504082,22/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24203401,22/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS25700354,22/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25700365,22/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25700376,22/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS05260281,24/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05260292,24/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05260306,24/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05260317,24/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107190,24/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107204,24/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107215,24/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107226,24/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107237,24/08/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107248,24/08/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS17305161,24/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS17402521,24/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17402532,24/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17402543,24/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17402554,24/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17900686,24/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900697,24/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900700,24/08/2020,COTTINGLEY HEIGHTS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS2030737A,24/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307380,24/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307391,24/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307405,24/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307416,24/08/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307427,24/08/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS20509603,24/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20509614,24/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20509625,24/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20509636,24/08/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS22400456,24/08/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS22400467,24/08/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS24203489,24/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2420349A,24/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS24203503,24/08/2020,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS25500016,24/08/2020,WOODHOUSE LANE  CP - CITY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS17107306,25/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107317,25/08/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17107328,25/08/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS17800422,25/08/2020,WOODHOUSE LANE  CP - CITY,84 ADDITIONAL PAYMENT MADE TO EXTEND TIME,50,
LS17900857,25/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS17900868,25/08/2020,COTTINGLEY TOWERS CP - BEESTON,86 BEYOND THE BAY MARKINGS                        ,50,
LS20307438,25/08/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307449,25/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS2030745A,25/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS20307460,25/08/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
